PlayTime,Trial,Position.X,Position.Y,WhiteHole.BluePlayer.Touch,WhiteHole.RedPlayer.Touch,WhiteHole.BluePlayer.Trigger,WhiteHole.RedPlayer.Trigger,Planet.BluePlayer.Creation,Planet.RedPlayer.Creation,WhiteHole.MultiPlayer.Trigger,Star.Creation,BlackHole.Creation
2020-03-11 11:07:22.659000,7,78,39,6,11,3,1,1,3,0,0,0
2020-03-11 11:07:27.576300,7,58,72,7,11,3,1,1,3,0,0,0
2020-03-11 11:07:30.476500,7,58,72,8,11,3,1,1,3,0,0,0
2020-03-11 11:07:34.276700,7,84,65,9,11,3,1,1,3,0,0,0
2020-03-11 11:07:36.959800,7,78,39,10,11,3,1,1,3,0,0,0
2020-03-11 11:07:38.809900,7,62,21,11,11,3,1,1,3,0,0,0
2020-03-11 11:08:04.278400,7,58,72,11,12,3,1,1,3,0,0,0
2020-03-11 11:08:37.230300,7,58,72,11,13,3,1,1,3,0,0,0
2020-03-11 11:09:09.650100,7,78,39,12,13,3,1,1,3,0,0,0
2020-03-11 11:09:14.850400,7,84,65,13,13,3,1,1,3,0,0,0
2020-03-11 11:09:16.783500,7,84,65,14,13,3,1,1,3,0,0,0
2020-03-11 11:09:19.200700,7,58,72,15,13,3,1,1,3,0,0,0
2020-03-11 11:10:48.023800,7,78,39,15,14,3,1,1,3,0,0,0
2020-03-11 11:10:54.707100,7,58,72,16,14,3,1,1,3,0,0,0
2020-03-11 11:11:36.460500,7,58,72,16,15,3,1,1,3,0,0,0
2020-03-11 11:11:53.378500,7,78,39,17,15,3,1,1,3,0,0,0
2020-03-11 11:11:54.028500,7,78,39,18,15,3,1,1,3,0,0,0
2020-03-11 11:11:54.278500,7,58,72,18,16,3,1,1,3,0,0,0
2020-03-11 11:11:56.428700,7,58,72,18,17,3,1,1,3,0,0,0
2020-03-11 11:11:57.344700,7,62,21,19,17,3,1,1,3,0,0,0
2020-03-11 11:12:00.850900,7,58,72,19,17,3,2,1,3,0,0,0
2020-03-11 11:12:11.346500,7,78,39,19,18,3,2,1,3,0,0,0
2020-03-11 11:12:11.362500,7,62,21,20,18,3,2,1,3,0,0,0
2020-03-11 11:12:14.868700,7,78,39,20,18,3,3,1,3,0,0,0
2020-03-11 11:12:18.547900,7,44,47,20,18,3,3,2,3,0,0,0
2020-03-11 11:12:25.447300,7,62,21,20,19,3,3,2,3,0,0,0
2020-03-11 11:12:28.936500,7,62,21,20,19,3,4,2,3,0,0,0
2020-03-11 11:12:31.298700,7,21,37,20,20,3,4,2,3,0,0,0
2020-03-11 11:12:33.531800,7,84,65,21,20,3,4,2,3,0,0,0
2020-03-11 11:12:37.021000,7,84,65,21,20,4,4,2,3,0,0,0
2020-03-11 11:12:37.038000,7,21,37,21,20,4,5,2,3,0,0,0
2020-03-11 11:12:37.052000,7,52,51,21,20,4,5,2,3,1,0,0
2020-03-11 11:12:44.299400,7,76,39,21,20,4,5,3,3,1,0,0
2020-03-11 11:12:44.332400,7,78,39,22,20,4,5,3,3,1,0,0
2020-03-11 11:12:47.822600,7,78,39,22,20,5,5,3,3,1,0,0
2020-03-11 11:12:51.100800,7,34,43,22,20,5,5,3,4,1,0,0
2020-03-11 11:12:57.400200,7,58,72,23,20,5,5,3,4,1,0,0
2020-03-11 11:13:00.133300,7,21,37,23,21,5,5,3,4,1,0,0
2020-03-11 11:13:03.638500,7,21,37,23,21,5,6,3,4,1,0,0
2020-03-11 11:13:03.655500,7,58,72,23,21,6,6,3,4,1,0,0
2020-03-11 11:13:03.667500,7,40,54,23,21,6,6,3,4,2,0,0
2020-03-11 11:13:15.168200,7,84,65,24,21,6,6,3,4,2,0,0
2020-03-11 11:13:17.034300,7,84,65,25,21,6,6,3,4,2,0,0
2020-03-11 11:13:20.034500,7,62,21,25,22,6,6,3,4,2,0,0
2020-03-11 11:13:20.534500,7,84,65,26,22,6,6,3,4,2,0,0
2020-03-11 11:13:23.351600,7,84,65,27,22,6,6,3,4,2,0,0
2020-03-11 11:13:26.873800,7,62,21,27,22,6,7,3,4,2,0,0
2020-03-11 11:13:27.651900,7,84,65,28,22,6,7,3,4,2,0,0
2020-03-11 11:13:28.752000,7,86,62,28,22,6,7,4,4,2,0,0
2020-03-11 11:13:31.157100,7,84,65,28,22,7,7,4,4,2,0,0
2020-03-11 11:13:39.170500,7,21,37,28,23,7,7,4,4,2,0,0
2020-03-11 11:13:44.302800,7,26,58,29,23,7,7,4,4,2,0,0
2020-03-11 11:13:44.519900,7,22,35,29,23,7,7,4,5,2,0,0
2020-03-11 11:13:44.585900,7,21,37,29,24,7,7,4,5,2,0,0
2020-03-11 11:13:47.970100,7,21,37,29,25,7,7,4,5,2,0,0
2020-03-11 11:13:51.474300,7,21,37,29,25,7,8,4,5,2,0,0
2020-03-11 11:13:51.491300,7,26,58,29,25,8,8,4,5,2,0,0
2020-03-11 11:13:51.504300,7,24,48,29,25,8,8,4,5,3,0,0
2020-03-11 11:14:03.905000,7,78,39,29,26,8,8,4,5,3,0,0
2020-03-11 11:14:07.393200,7,78,39,29,26,8,9,4,5,3,0,0
2020-03-11 11:14:12.821500,7,84,65,30,26,8,9,4,5,3,0,0
2020-03-11 11:14:16.311700,7,84,65,30,26,9,9,4,5,3,0,0
2020-03-11 11:14:22.206000,7,26,58,30,27,9,9,4,5,3,0,0
2020-03-11 11:14:25.695200,7,26,58,30,27,9,10,4,5,3,0,0
2020-03-11 11:14:27.306300,7,21,37,31,27,9,10,4,5,3,0,0
2020-03-11 11:14:30.796500,7,21,37,31,27,10,10,4,5,3,0,0
2020-03-11 11:14:35.774800,7,30,41,31,27,10,10,5,5,3,0,0
2020-03-11 11:14:51.074700,7,78,39,32,27,10,10,5,5,3,0,0
