PlayTime,Trial,Position.X,Position.Y,WhiteHole.BluePlayer.Touch,WhiteHole.RedPlayer.Touch,WhiteHole.BluePlayer.Trigger,WhiteHole.RedPlayer.Trigger,Planet.BluePlayer.Creation,Planet.RedPlayer.Creation,WhiteHole.MultiPlayer.Trigger,Star.Creation,BlackHole.Creation
2020-03-11 10:59:58.443500,6,37,76,41,45,4,5,4,2,0,0,0
2020-03-11 10:59:59.110500,6,31,56,41,46,4,5,4,2,0,0,0
2020-03-11 11:00:02.597700,6,31,56,41,46,4,6,4,2,0,0,0
2020-03-11 11:00:02.616700,6,37,76,41,46,5,6,4,2,0,0,0
2020-03-11 11:00:02.648700,6,34,66,41,46,5,6,4,2,0,1,0
2020-03-11 11:00:15.945500,6,37,15,42,46,5,6,4,2,0,1,0
2020-03-11 11:00:17.944600,6,16,33,42,47,5,6,4,2,0,1,0
2020-03-11 11:00:21.433800,6,16,33,42,47,5,7,4,2,0,1,0
2020-03-11 11:00:21.451800,6,37,15,42,47,6,7,4,2,0,1,0
2020-03-11 11:00:21.462800,6,27,24,42,47,6,7,4,2,0,2,0
2020-03-11 11:00:34.231500,6,59,77,43,47,6,7,4,2,0,2,0
2020-03-11 11:00:35.129600,6,74,61,43,48,6,7,4,2,0,2,0
2020-03-11 11:00:36.497700,6,59,77,44,48,6,7,4,2,0,2,0
2020-03-11 11:00:39.984900,6,59,77,44,48,7,7,4,2,0,2,0
2020-03-11 11:00:40.017900,6,74,61,44,48,7,8,4,2,0,2,0
2020-03-11 11:00:40.030900,6,66,69,44,48,7,8,4,2,0,3,0
2020-03-11 11:00:50.947500,6,37,15,45,48,7,8,4,2,0,3,0
2020-03-11 11:00:52.515600,6,16,33,45,49,7,8,4,2,0,3,0
2020-03-11 11:00:53.315600,6,16,33,45,50,7,8,4,2,0,3,0
2020-03-11 11:00:56.819800,6,16,33,45,50,7,9,4,2,0,3,0
2020-03-11 11:00:56.835800,6,37,15,45,50,8,9,4,2,0,3,0
2020-03-11 11:00:56.848800,6,27,24,45,50,8,9,4,2,0,4,0
2020-03-11 11:01:08.566500,6,59,77,45,51,8,9,4,2,0,4,0
2020-03-11 11:01:08.699500,6,74,61,46,51,8,9,4,2,0,4,0
2020-03-11 11:01:12.187700,6,74,61,46,51,9,9,4,2,0,4,0
2020-03-11 11:01:12.221700,6,59,77,46,51,9,10,4,2,0,4,0
2020-03-11 11:01:12.233700,6,66,69,46,51,9,10,4,2,0,5,0
2020-03-11 11:01:20.583200,6,16,33,46,52,9,10,4,2,0,5,0
2020-03-11 11:01:20.717200,6,16,33,46,53,9,10,4,2,0,5,0
2020-03-11 11:01:21.617200,6,37,15,47,53,9,10,4,2,0,5,0
2020-03-11 11:01:22.883300,6,16,33,47,54,9,10,4,2,0,5,0
2020-03-11 11:01:24.667400,6,16,33,47,55,9,10,4,2,0,5,0
2020-03-11 11:01:25.817500,6,16,33,47,56,9,10,4,2,0,5,0
2020-03-11 11:01:29.307700,6,16,33,47,56,9,11,4,2,0,5,0
2020-03-11 11:01:29.323700,6,37,15,47,56,10,11,4,2,0,5,0
2020-03-11 11:01:29.335700,6,27,24,47,56,10,11,4,2,0,6,0
2020-03-11 11:01:32.984900,6,59,77,47,57,10,11,4,2,0,6,0
2020-03-11 11:01:36.473100,6,59,77,47,57,10,12,4,2,0,6,0
2020-03-11 11:01:39.986300,6,61,77,47,57,10,12,5,2,0,6,0
2020-03-11 11:01:42.518400,6,76,40,47,58,10,12,5,2,0,6,0
2020-03-11 11:01:46.007600,6,76,40,47,58,10,13,5,2,0,6,0
2020-03-11 11:02:06.738800,6,60,45,47,58,10,13,6,2,0,6,0
