Time,Event,Player.Color,Particle.Type,WhiteHole.Position.X,WhiteHole.Position.Y,Particle.Count,Planet.Id,Planet.Core,Planet.Position.X,Planet.Position.Y,Asteroid.Id,Asteroid.Position.X,Asteroid.Position.Y,Trial Id,Particle.1.Type,Particle.2.Type,WhiteHole.1.Position.X,WhiteHole.1.Position.Y,WhiteHole.2.Position.X,WhiteHole.2.Position.Y,Star.Id,Star.Orbit.Count,Star.Position.X,Star.Position.Y,Planet.Count,BlackHole.Id,BlackHole.Position.X,BlackHole.Position.Y,Object.Id
2020/03/11 09:55:49.0706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81153","37,33545",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.0736,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81153","37,33545",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.0866,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81163","37,31173",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.0896,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81163","37,31173",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1046,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,8117","37,28347",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1096,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,8117","37,28347",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1226,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81176","37,26154",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1266,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81176","37,26154",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1376,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81289","37,24236",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1416,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81289","37,24236",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1546,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81608","37,22318",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1586,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,81608","37,22318",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,82095","37,19993",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1736,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,82095","37,19993",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1876,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,85293","37,17777",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.1906,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,85293","37,17777",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2046,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,96685","37,13269",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2086,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,96685","37,13269",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2206,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,012","37,10748",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2246,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,012","37,10748",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2376,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,06268","37,07657",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2406,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,06268","37,07657",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2546,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,10218","37,05248",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2586,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,10218","37,05248",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,13306","37,03365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2736,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,13306","37,03365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2866,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,98234","36,85476",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.2916,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,98234","36,85476",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3046,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,79991","36,61857",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3086,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,79991","36,61857",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3206,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,67257","36,45371",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3246,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,67257","36,45371",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3376,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,54656","36,29057",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3416,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,54656","36,29057",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3556,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,43656","36,14818",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3586,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,43656","36,14818",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,3493","35,98995",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3746,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,3493","35,98995",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3886,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,28839","35,8795",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.3916,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,28839","35,8795",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4036,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,24081","35,79323",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4076,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,24081","35,79323",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4216,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,17323","35,64175",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4256,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,17323","35,64175",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4366,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,40493","35,76765",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4406,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,40493","35,76765",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4546,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,59151","35,8611",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4576,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,59151","35,8611",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,75435","35,94267",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4736,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,75435","35,94267",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4856,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"43,91451","36,01974",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.4886,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"43,91451","36,01974",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5036,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,05073","36,0749",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5076,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,05073","36,0749",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5206,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,18189","36,128",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5246,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,18189","36,128",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5386,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,29463","36,17365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5426,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,29463","36,17365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5536,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,39156","36,21289",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5576,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,39156","36,21289",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5706,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,46711","36,24349",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5746,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,46711","36,24349",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5886,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,51663","36,23432",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.5936,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,51663","36,23432",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6066,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,60796","36,23219",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6106,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,60796","36,23219",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6226,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,6793","36,23053",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6256,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,6793","36,23053",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6386,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,76898","36,22843",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6426,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,76898","36,22843",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6546,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,85741","36,2271",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6586,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,85741","36,2271",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6776,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"44,92844","36,22608",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6816,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"44,92844","36,22608",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6956,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"45,04717","36,22438",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.6996,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"45,04717","36,22438",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7126,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"45,11916","36,22336",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7156,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"45,11916","36,22336",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7266,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"45,15551","36,22284",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7306,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"45,15551","36,22284",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7426,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"45,22822","36,22406",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7466,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"45,22822","36,22406",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7576,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"45,32134","36,22604",2,,,,,,,,,,,,,,,
2020/03/11 09:55:49.7606,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"45,32134","36,22604",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4027,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,3833","30,44255",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4057,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,3833","30,44255",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4207,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,04354","30,44012",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4237,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"39,04354","30,44012",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4387,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"38,4559","35,57469",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4427,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"38,69015","30,44213",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4467,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,47866","31,9296",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4507,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"38,4559","35,57469",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4547,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"38,69015","30,44213",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4667,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"37,64223","35,33943",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4707,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"38,11267","30,43514",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4747,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,42968","31,91957",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4787,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"37,64223","35,33943",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4817,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"38,11267","30,43514",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4937,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"37,28899","35,23729",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.4977,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"37,36566","30,4351",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5017,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,3807","31,90953",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5047,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"37,28899","35,23729",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5097,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"37,36566","30,4351",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5227,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"36,56663","34,84565",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5267,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"36,95465","30,44282",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5307,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,33171","31,8995",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5347,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"36,56663","34,84565",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5467,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"36,95465","30,44282",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5577,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"35,85805","34,38251",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5617,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"36,18003","30,46531",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5657,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,28273","31,88947",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5697,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"35,85805","34,38251",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5737,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"36,18003","30,46531",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5887,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"35,65552","34,2709",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5927,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"35,721","30,49566",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.5967,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,23375","31,87944",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6017,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"35,65552","34,2709",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6057,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"35,721","30,49566",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6157,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"35,2106","34,09075",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6197,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"35,42019","30,502",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6227,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,18477","31,8694",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6267,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"35,2106","34,09075",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6307,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"35,42019","30,502",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6447,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"34,85539","33,94693",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6487,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,90787","30,51457",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6527,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,13578","31,85937",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6567,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"34,85539","33,94693",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6607,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,90787","30,51457",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6727,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"34,60105","33,84393",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6767,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,42023","30,53019",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6797,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,0868","31,84934",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6827,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"34,60105","33,84393",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6867,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,42023","30,53019",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.6987,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"34,51564","33,8219",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7027,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,01995","30,54354",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7067,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"31,03782","31,83931",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7107,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"34,51564","33,8219",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7147,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"34,01995","30,54354",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7277,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"34,61277","34,06716",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7327,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"33,56984","30,56597",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7367,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"30,98884","31,82927",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7397,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"34,61277","34,06716",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7427,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"33,56984","30,56597",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7527,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"34,29209","33,94055",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7567,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"33,38674","30,5751",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7597,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"30,93985","31,81924",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7637,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"34,29209","33,94055",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7687,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"33,38674","30,5751",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7817,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"33,97067","33,81365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7857,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"32,92896","30,94057",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7897,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"30,89087","31,80921",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7937,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"33,97067","33,81365",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.7977,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"32,92896","30,94057",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.8097,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"33,76896","33,73402",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.8137,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"32,31661","30,98494",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.8177,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"30,84189","31,79918",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.8217,Asteroid.SinglePlayer.Exit,Red Player,,,,,,,,,Asteroid 1(Clone),"33,76896","33,73402",2,,,,,,,,,,,,,,,
2020/03/11 09:55:51.8257,Asteroid.SinglePlayer.Exit,Blue Player,,,,,,,,,Asteroid 1(Clone),"32,31661","30,98494",2,,,,,,,,,,,,,,,
